index,readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
19,Decay,64.60000000000001,IL2,thres,80143.44827586207,0.0,0.930795847750865,rate_il2_naive
20,Peak,1121.0860312529521,IL2,thres,80739.3103448276,-0.0004518626716548635,0.9377162629757786,rate_il2_naive
21,Area,6262.2742443447305,IL2,thres,80739.3103448276,-0.00039857274937258344,0.9377162629757786,rate_il2_naive
22,Peaktime,6.371669564177648,IL2,thres,80739.3103448276,1.2214334995157142e-05,0.9377162629757786,rate_il2_naive
23,Decay,64.60000000000001,IL2,thres,80739.3103448276,0.0,0.9377162629757786,rate_il2_naive
24,Peak,1121.125053158356,IL2,thres,81335.1724137931,-0.0004016473196665986,0.944636678200692,rate_il2_naive
25,Area,6262.466507239016,IL2,thres,81335.1724137931,-0.00035428014010317787,0.944636678200692,rate_il2_naive
26,Peaktime,6.371663563252094,IL2,thres,81335.1724137931,1.0855584430963893e-05,0.944636678200692,rate_il2_naive
27,Decay,64.60000000000001,IL2,thres,81335.1724137931,0.0,0.944636678200692,rate_il2_naive
28,Peak,1121.1640747919894,IL2,thres,81931.03448275862,-0.000351434065154208,0.9515570934256055,rate_il2_naive
29,Area,6262.658768718773,IL2,thres,81931.03448275862,-0.0003099892164901105,0.9515570934256055,rate_il2_naive
30,Peaktime,6.37165756410178,IL2,thres,81931.03448275862,9.497234543983789e-06,0.9515570934256055,rate_il2_naive
31,Decay,64.60000000000001,IL2,thres,81931.03448275862,0.0,0.9515570934256055,rate_il2_naive
32,Peak,1121.2030961538521,IL2,thres,82526.89655172414,-0.0003012229079599998,0.9584775086505191,rate_il2_naive
33,Area,6262.851028784002,IL2,thres,82526.89655172414,-0.00026569997841956075,0.9584775086505191,rate_il2_naive
34,Peaktime,6.371651566726476,IL2,thres,82526.89655172414,8.13928528281389e-06,0.9584775086505191,rate_il2_naive
35,Decay,64.60000000000001,IL2,thres,82526.89655172414,0.0,0.9584775086505191,rate_il2_naive
36,Peak,1121.2421172439576,IL2,thres,83122.75862068967,-0.0002510138479083579,0.9653979238754326,rate_il2_naive
37,Area,6263.043287164955,IL2,thres,83122.75862068967,-0.00022141248791466886,0.9653979238754326,rate_il2_naive
38,Peaktime,6.3716455711259465,IL2,thres,83122.75862068967,6.78173659541005e-06,0.9653979238754326,rate_il2_naive
39,Decay,64.60000000000001,IL2,thres,83122.75862068967,0.0,0.9653979238754326,rate_il2_naive
40,Peak,1121.281138062275,IL2,thres,83718.62068965517,-0.00020080688488103586,0.9723183391003459,rate_il2_naive
41,Area,6263.2355444031855,IL2,thres,83718.62068965517,-0.00017712662011278742,0.9723183391003459,rate_il2_naive
42,Peaktime,6.371639577299963,IL2,thres,83718.62068965517,5.424588431329297e-06,0.9723183391003459,rate_il2_naive
43,Decay,64.60000000000001,IL2,thres,83718.62068965517,0.0,0.9723183391003459,rate_il2_naive
44,Peak,1121.320158608789,IL2,thres,84314.4827586207,-0.00015060201873945593,0.9792387543252595,rate_il2_naive
45,Area,6263.427800226767,IL2,thres,84314.4827586207,-0.00013284243754073385,0.9792387543252595,rate_il2_naive
46,Peaktime,6.371633585248303,IL2,thres,84314.4827586207,4.0678407410891575e-06,0.9792387543252595,rate_il2_naive
47,Decay,64.60000000000001,IL2,thres,84314.4827586207,0.0,0.9792387543252595,rate_il2_naive
48,Peak,1121.3591788835233,IL2,thres,84910.34482758622,-0.00010039924929491852,0.986159169550173,rate_il2_naive
49,Area,6263.620054635829,IL2,thres,84910.34482758622,-8.85599400558987e-05,0.986159169550173,rate_il2_naive
50,Peaktime,6.371627594970729,IL2,thres,84910.34482758622,2.711493472003218e-06,0.986159169550173,rate_il2_naive
51,Decay,64.60000000000001,IL2,thres,84910.34482758622,0.0,0.986159169550173,rate_il2_naive
52,Peak,1121.3981988864414,IL2,thres,85506.20689655172,-5.0198576436592296e-05,0.9930795847750864,rate_il2_naive
53,Area,6263.812307630205,IL2,thres,85506.20689655172,-4.427912758216093e-05,0.9930795847750864,rate_il2_naive
54,Peaktime,6.371621606467024,IL2,thres,85506.20689655172,1.3555465765100065e-06,0.9930795847750864,rate_il2_naive
55,Decay,64.60000000000001,IL2,thres,85506.20689655172,0.0,0.9930795847750864,rate_il2_naive
56,Peak,1121.437218617548,IL2,thres,86102.06896551725,0.0,1.0,rate_il2_naive
57,Area,6264.004559209925,IL2,thres,86102.06896551725,0.0,1.0,rate_il2_naive
58,Peaktime,6.371615619736945,IL2,thres,86102.06896551725,0.0,1.0,rate_il2_naive
59,Decay,64.60000000000001,IL2,thres,86102.06896551725,0.0,1.0,rate_il2_naive
60,Peak,1121.4762380768364,IL2,thres,86697.93103448277,5.0196480163940806e-05,1.0069204152249136,rate_il2_naive
61,Area,6264.196809374972,IL2,thres,86697.93103448277,4.427744280048228e-05,1.0069204152249136,rate_il2_naive
62,Peaktime,6.371609634780269,IL2,thres,86697.93103448277,-1.3551463062105211e-06,1.0069204152249136,rate_il2_naive
63,Decay,64.60000000000001,IL2,thres,86697.93103448277,0.0,1.0069204152249136,rate_il2_naive
64,Peak,1121.5152572642944,IL2,thres,87293.79310344829,0.00010039086419756906,1.0138408304498272,rate_il2_naive
65,Area,6264.389058125299,IL2,thres,87293.79310344829,8.855320092180552e-05,1.0138408304498272,rate_il2_naive
66,Peaktime,6.371603651596776,IL2,thres,87293.79310344829,-2.7098923909659663e-06,1.0138408304498272,rate_il2_naive
67,Decay,64.60000000000001,IL2,thres,87293.79310344829,0.0,1.0138408304498272,rate_il2_naive
68,Peak,1121.554276179922,IL2,thres,87889.6551724138,0.00015058315225922333,1.0207612456747406,rate_il2_naive
69,Area,6264.581305460909,IL2,thres,87889.6551724138,0.00013282727447801036,1.0207612456747406,rate_il2_naive
70,Peaktime,6.371597670186217,IL2,thres,87889.6551724138,-4.0642383096783065e-06,1.0207612456747406,rate_il2_naive
71,Decay,64.60000000000001,IL2,thres,87889.6551724138,0.0,1.0207612456747406,rate_il2_naive
72,Peak,1121.5932948237144,IL2,thres,88485.51724137932,0.00020077334450049788,1.027681660899654,rate_il2_naive
73,Area,6264.773551381802,IL2,thres,88485.51724137932,0.0001770996635824852,1.027681660899654,rate_il2_naive
74,Peaktime,6.371591690548372,IL2,thres,88485.51724137932,-5.418184111032834e-06,1.027681660899654,rate_il2_naive
75,Decay,64.60000000000001,IL2,thres,88485.51724137932,0.0,1.027681660899654,rate_il2_naive
76,Peak,1121.632313195646,IL2,thres,89081.37931034484,0.0002509614410467063,1.0346020761245676,rate_il2_naive
77,Area,6264.9657958878515,IL2,thres,89081.37931034484,0.0002213703683194601,1.0346020761245676,rate_il2_naive
78,Peaktime,6.3715857126830215,IL2,thres,89081.37931034484,-6.771729843555189e-06,1.0346020761245676,rate_il2_naive
79,Decay,64.60000000000001,IL2,thres,89081.37931034484,0.0,1.0346020761245676,rate_il2_naive
80,Peak,1121.671331295741,IL2,thres,89677.24137931035,0.0003011474420868835,1.041522491349481,rate_il2_naive
81,Area,6265.158038979195,IL2,thres,89677.24137931035,0.0002656393888340111,1.041522491349481,rate_il2_naive
82,Peaktime,6.371579736589929,IL2,thres,89677.24137931035,-8.124875559615662e-06,1.041522491349481,rate_il2_naive
83,Decay,64.60000000000001,IL2,thres,89677.24137931035,0.0,1.041522491349481,rate_il2_naive
84,Peak,1121.7103491239582,IL2,thres,90273.10344827587,0.00035133134772517225,1.0484429065743945,rate_il2_naive
85,Area,6265.350280655637,IL2,thres,90273.10344827587,0.0003099067251946531,1.0484429065743945,rate_il2_naive
86,Peaktime,6.371573762268853,IL2,thres,90273.10344827587,-9.477621312866449e-06,1.0484429065743945,rate_il2_naive
87,Decay,64.60000000000001,IL2,thres,90273.10344827587,0.0,1.0484429065743945,rate_il2_naive
88,Peak,1121.7493666803082,IL2,thres,90868.96551724139,0.0004015131581345589,1.0553633217993081,rate_il2_naive
89,Area,6265.54252091725,IL2,thres,90868.96551724139,0.00035417237753106575,1.0553633217993081,rate_il2_naive
90,Peaktime,6.3715677897195855,IL2,thres,90868.96551724139,-1.0829967149111835e-05,1.0553633217993081,rate_il2_naive
91,Decay,64.60000000000001,IL2,thres,90868.96551724139,0.0,1.0553633217993081,rate_il2_naive
92,Peak,1121.7883839647855,IL2,thres,91464.82758620691,0.00045169287346463223,1.0622837370242215,rate_il2_naive
93,Area,6265.7347597640055,IL2,thres,91464.82758620691,0.0003984363459501767,1.0622837370242215,rate_il2_naive
94,Peaktime,6.371561818941882,IL2,thres,91464.82758620691,-1.2181913122805932e-05,1.0622837370242215,rate_il2_naive
95,Decay,64.60000000000001,IL2,thres,91464.82758620691,0.0,1.0622837370242215,rate_il2_naive
96,Peak,1121.8274009773797,IL2,thres,92060.68965517243,0.0005018704938608012,1.0692041522491351,rate_il2_naive
97,Area,6265.926997195875,IL2,thres,92060.68965517243,0.00044269863055890305,1.0692041522491351,rate_il2_naive
98,Peaktime,6.371555849935523,IL2,thres,92060.68965517243,-1.3533459282476999e-05,1.0692041522491351,rate_il2_naive
99,Decay,64.60000000000001,IL2,thres,92060.68965517243,0.0,1.0692041522491351,rate_il2_naive
100,Peak,1121.8664177180724,IL2,thres,92656.55172413794,0.0005520460194566102,1.0761245674740485,rate_il2_naive
101,Area,6266.119233212771,IL2,thres,92656.55172413794,0.00048695923145038086,1.0761245674740485,rate_il2_naive
102,Peaktime,6.371549882700278,IL2,thres,92656.55172413794,-1.4884605678896228e-05,1.0761245674740485,rate_il2_naive
103,Decay,64.60000000000001,IL2,thres,92656.55172413794,0.0,1.0761245674740485,rate_il2_naive
104,Peak,1121.905434186876,IL2,thres,93252.41379310346,0.0006022194504262557,1.083044982698962,rate_il2_naive
105,Area,6266.31146781477,IL2,thres,93252.41379310346,0.0005312181487552035,1.083044982698962,rate_il2_naive
106,Peaktime,6.371543917235922,IL2,thres,93252.41379310346,-1.6235352362354822e-05,1.083044982698962,rate_il2_naive
107,Decay,64.60000000000001,IL2,thres,93252.41379310346,0.0,1.083044982698962,rate_il2_naive
108,Peak,1121.944450383759,IL2,thres,93848.27586206899,0.0006523907868869187,1.0899653979238757,rate_il2_naive
109,Area,6266.503701001733,IL2,thres,93848.27586206899,0.0005754753825549579,1.0899653979238757,rate_il2_naive
110,Peaktime,6.3715379535422,IL2,thres,93848.27586206899,-1.7585699389070914e-05,1.0899653979238757,rate_il2_naive
111,Decay,64.60000000000001,IL2,thres,93848.27586206899,0.0,1.0899653979238757,rate_il2_naive
112,Peak,1121.9834663087393,IL2,thres,94444.1379310345,0.0007025600290198051,1.096885813148789,rate_il2_naive
113,Area,6266.695932773743,IL2,thres,94444.1379310345,0.0006197309329818152,1.096885813148789,rate_il2_naive
114,Peaktime,6.371531991618914,IL2,thres,94444.1379310345,-1.893564680292983e-05,1.096885813148789,rate_il2_naive
115,Decay,64.60000000000001,IL2,thres,94444.1379310345,0.0,1.096885813148789,rate_il2_naive
116,Peak,1122.0224819617956,IL2,thres,95040.00000000001,0.0007527271769548715,1.1038062283737025,rate_il2_naive
117,Area,6266.888163130732,IL2,thres,95040.00000000001,0.0006639848001336724,1.1038062283737025,rate_il2_naive
118,Peaktime,6.371526031465826,IL2,thres,95040.00000000001,-2.0285194656787115e-05,1.1038062283737025,rate_il2_naive
119,Decay,64.60000000000001,IL2,thres,95040.00000000001,0.0,1.1038062283737025,rate_il2_naive
