readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Decay,,Null,thres,16.857142857142854,,2.408163265306122,beta_p
Peak,,Null,thres,17.285714285714285,,2.4693877551020407,beta_p
Area,,Null,thres,17.285714285714285,,2.4693877551020407,beta_p
Peaktime,,Null,thres,17.285714285714285,,2.4693877551020407,beta_p
Decay,,Null,thres,17.285714285714285,,2.4693877551020407,beta_p
Peak,,Null,thres,17.714285714285715,,2.5306122448979593,beta_p
Area,,Null,thres,17.714285714285715,,2.5306122448979593,beta_p
Peaktime,,Null,thres,17.714285714285715,,2.5306122448979593,beta_p
Decay,,Null,thres,17.714285714285715,,2.5306122448979593,beta_p
Peak,,Null,thres,18.142857142857142,,2.5918367346938775,beta_p
Area,,Null,thres,18.142857142857142,,2.5918367346938775,beta_p
Peaktime,,Null,thres,18.142857142857142,,2.5918367346938775,beta_p
Decay,,Null,thres,18.142857142857142,,2.5918367346938775,beta_p
Peak,,Null,thres,18.57142857142857,,2.6530612244897958,beta_p
Area,,Null,thres,18.57142857142857,,2.6530612244897958,beta_p
Peaktime,,Null,thres,18.57142857142857,,2.6530612244897958,beta_p
Decay,,Null,thres,18.57142857142857,,2.6530612244897958,beta_p
Peak,,Null,thres,19.0,,2.7142857142857144,beta_p
Area,,Null,thres,19.0,,2.7142857142857144,beta_p
Peaktime,,Null,thres,19.0,,2.7142857142857144,beta_p
Decay,,Null,thres,19.0,,2.7142857142857144,beta_p
Peak,,Null,thres,19.428571428571427,,2.7755102040816326,beta_p
Area,,Null,thres,19.428571428571427,,2.7755102040816326,beta_p
Peaktime,,Null,thres,19.428571428571427,,2.7755102040816326,beta_p
Decay,,Null,thres,19.428571428571427,,2.7755102040816326,beta_p
Peak,,Null,thres,19.857142857142854,,2.8367346938775504,beta_p
Area,,Null,thres,19.857142857142854,,2.8367346938775504,beta_p
Peaktime,,Null,thres,19.857142857142854,,2.8367346938775504,beta_p
Decay,,Null,thres,19.857142857142854,,2.8367346938775504,beta_p
Peak,,Null,thres,20.285714285714285,,2.897959183673469,beta_p
Area,,Null,thres,20.285714285714285,,2.897959183673469,beta_p
Peaktime,,Null,thres,20.285714285714285,,2.897959183673469,beta_p
Decay,,Null,thres,20.285714285714285,,2.897959183673469,beta_p
Peak,,Null,thres,20.714285714285715,,2.9591836734693877,beta_p
Area,,Null,thres,20.714285714285715,,2.9591836734693877,beta_p
Peaktime,,Null,thres,20.714285714285715,,2.9591836734693877,beta_p
Decay,,Null,thres,20.714285714285715,,2.9591836734693877,beta_p
Peak,,Null,thres,21.142857142857142,,3.020408163265306,beta_p
Area,,Null,thres,21.142857142857142,,3.020408163265306,beta_p
Peaktime,,Null,thres,21.142857142857142,,3.020408163265306,beta_p
Decay,,Null,thres,21.142857142857142,,3.020408163265306,beta_p
Peak,,Null,thres,21.57142857142857,,3.081632653061224,beta_p
Area,,Null,thres,21.57142857142857,,3.081632653061224,beta_p
Peaktime,,Null,thres,21.57142857142857,,3.081632653061224,beta_p
Decay,,Null,thres,21.57142857142857,,3.081632653061224,beta_p
Peak,,Null,thres,22.0,,3.142857142857143,beta_p
Area,,Null,thres,22.0,,3.142857142857143,beta_p
Peaktime,,Null,thres,22.0,,3.142857142857143,beta_p
Decay,,Null,thres,22.0,,3.142857142857143,beta_p
Peak,,Null,thres,22.428571428571427,,3.204081632653061,beta_p
Area,,Null,thres,22.428571428571427,,3.204081632653061,beta_p
Peaktime,,Null,thres,22.428571428571427,,3.204081632653061,beta_p
Decay,,Null,thres,22.428571428571427,,3.204081632653061,beta_p
Peak,,Null,thres,22.857142857142854,,3.265306122448979,beta_p
Area,,Null,thres,22.857142857142854,,3.265306122448979,beta_p
Peaktime,,Null,thres,22.857142857142854,,3.265306122448979,beta_p
Decay,,Null,thres,22.857142857142854,,3.265306122448979,beta_p
Peak,,Null,thres,23.285714285714285,,3.326530612244898,beta_p
Area,,Null,thres,23.285714285714285,,3.326530612244898,beta_p
Peaktime,,Null,thres,23.285714285714285,,3.326530612244898,beta_p
Decay,,Null,thres,23.285714285714285,,3.326530612244898,beta_p
Peak,,Null,thres,23.71428571428571,,3.387755102040816,beta_p
Area,,Null,thres,23.71428571428571,,3.387755102040816,beta_p
Peaktime,,Null,thres,23.71428571428571,,3.387755102040816,beta_p
Decay,,Null,thres,23.71428571428571,,3.387755102040816,beta_p
Peak,,Null,thres,24.142857142857142,,3.4489795918367347,beta_p
Area,,Null,thres,24.142857142857142,,3.4489795918367347,beta_p
Peaktime,,Null,thres,24.142857142857142,,3.4489795918367347,beta_p
Decay,,Null,thres,24.142857142857142,,3.4489795918367347,beta_p
Peak,,Null,thres,24.57142857142857,,3.510204081632653,beta_p
Area,,Null,thres,24.57142857142857,,3.510204081632653,beta_p
Peaktime,,Null,thres,24.57142857142857,,3.510204081632653,beta_p
Decay,,Null,thres,24.57142857142857,,3.510204081632653,beta_p
Peak,,Null,thres,25.0,,3.5714285714285716,beta_p
Area,,Null,thres,25.0,,3.5714285714285716,beta_p
Peaktime,,Null,thres,25.0,,3.5714285714285716,beta_p
Decay,,Null,thres,25.0,,3.5714285714285716,beta_p
Peak,2.455969739207097e+19,Null,thres,25.428571428571427,,3.6326530612244894,beta_p
Area,2.525178541096024e+19,Null,thres,25.428571428571427,,3.6326530612244894,beta_p
Peaktime,19.33281733574317,Null,thres,25.428571428571427,,3.6326530612244894,beta_p
Decay,19.996552491758308,Null,thres,25.428571428571427,,3.6326530612244894,beta_p
Peak,5.6615703657143394e+19,Null,thres,25.857142857142858,,3.693877551020408,beta_p
Area,5.730091342096792e+19,Null,thres,25.857142857142858,,3.693877551020408,beta_p
Peaktime,19.344886279516025,Null,thres,25.857142857142858,,3.693877551020408,beta_p
Decay,19.998612063617383,Null,thres,25.857142857142858,,3.693877551020408,beta_p
Peak,4.390957268285502e+19,Null,thres,26.285714285714285,,3.7551020408163263,beta_p
Area,5.911549352237415e+19,Null,thres,26.285714285714285,,3.7551020408163263,beta_p
Peaktime,18.92064648692272,Null,thres,26.285714285714285,,3.7551020408163263,beta_p
Decay,19.994363141890165,Null,thres,26.285714285714285,,3.7551020408163263,beta_p
Peak,2.7534418190497014e+19,Null,thres,26.71428571428571,,3.8163265306122445,beta_p
Area,4.68453023019461e+19,Null,thres,26.71428571428571,,3.8163265306122445,beta_p
Peaktime,18.421948691165465,Null,thres,26.71428571428571,,3.8163265306122445,beta_p
Decay,19.99308876308673,Null,thres,26.71428571428571,,3.8163265306122445,beta_p
Peak,2.7794440015046377e+19,Null,thres,27.142857142857142,,3.877551020408163,beta_p
Area,5.24891595567311e+19,Null,thres,27.142857142857142,,3.877551020408163,beta_p
Peaktime,18.12853829707475,Null,thres,27.142857142857142,,3.877551020408163,beta_p
Decay,19.992237382056278,Null,thres,27.142857142857142,,3.877551020408163,beta_p
Peak,3.702954958980697e+19,Null,thres,27.57142857142857,,3.9387755102040813,beta_p
Area,7.386252990128041e+19,Null,thres,27.57142857142857,,3.9387755102040813,beta_p
Peaktime,17.95160758801396,Null,thres,27.57142857142857,,3.9387755102040813,beta_p
Decay,19.995298322726462,Null,thres,27.57142857142857,,3.9387755102040813,beta_p
Peak,1.9468559351214383e+19,Null,thres,28.0,,4.0,beta_p
Area,4.46186453890584e+19,Null,thres,28.0,,4.0,beta_p
Peaktime,17.428726616238936,Null,thres,28.0,,4.0,beta_p
Decay,19.999950378243724,Null,thres,28.0,,4.0,beta_p
Peak,997.6557108483833,Carrying Capacity,thres,7.0,0.0,1.0,beta_p
Area,6198.741832919837,Carrying Capacity,thres,7.0,0.0,1.0,beta_p
Peaktime,13.623880298589318,Carrying Capacity,thres,7.0,0.0,1.0,beta_p
Decay,71.17638596012641,Carrying Capacity,thres,7.0,0.0,1.0,beta_p
Peak,1001.2493552943952,Carrying Capacity,thres,7.428571428571429,0.005187378524836094,1.0612244897959184,beta_p
Area,6046.266690857527,Carrying Capacity,thres,7.428571428571429,-0.03593080416463465,1.0612244897959184,beta_p
Peaktime,12.574850487461488,Carrying Capacity,thres,7.428571428571429,-0.11559641768656641,1.0612244897959184,beta_p
Decay,70.13638596012588,Carrying Capacity,thres,7.428571428571429,-0.02123558843069545,1.0612244897959184,beta_p
Peak,997.1623730835344,Carrying Capacity,thres,7.857142857142857,-0.0007135848296886399,1.1224489795918366,beta_p
Area,5875.124633393884,Carrying Capacity,thres,7.857142857142857,-0.07735596246743531,1.1224489795918366,beta_p
Peaktime,11.67500438010786,Carrying Capacity,thres,7.857142857142857,-0.22271457326403094,1.1224489795918366,beta_p
Decay,69.21638596012541,Carrying Capacity,thres,7.857142857142857,-0.04028506557160548,1.1224489795918366,beta_p
Peak,998.7303756386061,Carrying Capacity,thres,8.285714285714285,0.001553220315171107,1.1836734693877549,beta_p
Area,5762.669205416496,Carrying Capacity,thres,8.285714285714285,-0.10523821237675182,1.1836734693877549,beta_p
Peaktime,10.915204421818627,Carrying Capacity,thres,8.285714285714285,-0.319798514832898,1.1836734693877549,beta_p
Decay,68.46638596012502,Carrying Capacity,thres,8.285714285714285,-0.05600281976968471,1.1836734693877549,beta_p
Peak,999.1291539270749,Carrying Capacity,thres,8.714285714285714,0.0021291521645474295,1.2448979591836733,beta_p
Area,5657.622819866864,Carrying Capacity,thres,8.714285714285714,-0.13177942050923977,1.2448979591836733,beta_p
Peaktime,10.255355913268826,Carrying Capacity,thres,8.714285714285714,-0.409760102875896,1.2448979591836733,beta_p
Decay,67.80638596012469,Carrying Capacity,thres,8.714285714285714,-0.06997752885811648,1.2448979591836733,beta_p
Peak,997.1688042316206,Carrying Capacity,thres,9.142857142857142,-0.0007042802712915162,1.3061224489795917,beta_p
Area,5552.777776270523,Carrying Capacity,thres,9.142857142857142,-0.1587657594105905,1.3061224489795917,beta_p
Peaktime,9.675493660600807,Carrying Capacity,thres,9.142857142857142,-0.49373048738391867,1.3061224489795917,beta_p
Decay,67.21638596012438,Carrying Capacity,thres,9.142857142857142,-0.082585705679495,1.3061224489795917,beta_p
Peak,996.4458627706225,Carrying Capacity,thres,9.571428571428571,-0.0017506049433711453,1.3673469387755102,beta_p
Area,5463.713081883381,Carrying Capacity,thres,9.571428571428571,-0.18209369462957317,1.3673469387755102,beta_p
Peaktime,9.1654647923989,Carrying Capacity,thres,9.571428571428571,-0.5718577158177222,1.3673469387755102,beta_p
Decay,66.70638596012412,Carrying Capacity,thres,9.571428571428571,-0.0935738000431044,1.3673469387755102,beta_p
Peak,997.0238264390922,Carrying Capacity,thres,10.0,-0.0009140481136466832,1.4285714285714286,beta_p
Area,5395.781190469822,Carrying Capacity,thres,10.0,-0.20014357408041483,1.4285714285714286,beta_p
Peaktime,8.715735048731974,Carrying Capacity,thres,10.0,-0.6444434189792112,1.4285714285714286,beta_p
Decay,66.2563859601239,Carrying Capacity,thres,10.0,-0.10333916876669351,1.4285714285714286,beta_p
Peak,999.8111717723984,Carrying Capacity,thres,10.428571428571429,0.003113617572320205,1.489795918367347,beta_p
Area,5344.929471159918,Carrying Capacity,thres,10.428571428571429,-0.21380450839727266,1.489795918367347,beta_p
Peaktime,8.315841486665162,Carrying Capacity,thres,10.428571428571429,-0.7122035009750528,1.489795918367347,beta_p
Decay,65.8763859601237,Carrying Capacity,thres,10.428571428571429,-0.11163727103141997,1.489795918367347,beta_p
Peak,1002.6796838475763,Carrying Capacity,thres,10.857142857142858,0.007246860892360878,1.5510204081632655,beta_p
Area,5298.14349453178,Carrying Capacity,thres,10.857142857142858,-0.22648850135004642,1.5510204081632655,beta_p
Peaktime,7.955716042036455,Carrying Capacity,thres,10.857142857142858,-0.7760739753845008,1.5510204081632655,beta_p
Decay,65.51638596012351,Carrying Capacity,thres,10.857142857142858,-0.11954290399372222,1.5510204081632655,beta_p
Peak,1001.054681516045,Carrying Capacity,thres,11.285714285714285,0.00490684680703618,1.6122448979591835,beta_p
Area,5232.974700258971,Carrying Capacity,thres,11.285714285714285,-0.2443441354285944,1.6122448979591835,beta_p
Peaktime,7.625328924032063,Carrying Capacity,thres,11.285714285714285,-0.8372661887514676,1.6122448979591835,beta_p
Decay,65.18407187208129,Carrying Capacity,thres,11.285714285714285,-0.12687920453771293,1.6122448979591835,beta_p
Peak,998.3079069897743,Carrying Capacity,thres,11.714285714285715,0.0009428229692669362,1.6734693877551021,beta_p
Area,5172.493188288569,Carrying Capacity,thres,11.714285714285715,-0.26111557924788203,1.6734693877551021,beta_p
Peaktime,7.325853604459162,Carrying Capacity,thres,11.714285714285715,-0.8950688879747896,1.6734693877551021,beta_p
Decay,64.87638596012319,Carrying Capacity,thres,11.714285714285715,-0.13370522644844793,1.6734693877551021,beta_p
Peak,999.077815045939,Carrying Capacity,thres,12.142857142857142,0.0020550193540968555,1.7346938775510203,beta_p
Area,5135.717961707473,Carrying Capacity,thres,12.142857142857142,-0.27140944330130984,1.7346938775510203,beta_p
Peaktime,7.055882407594344,Carrying Capacity,thres,12.142857142857142,-0.9492392420113925,1.7346938775510203,beta_p
Decay,64.60928602647449,Carrying Capacity,thres,12.142857142857142,-0.13965714823775058,1.7346938775510203,beta_p
Peak,997.3730614769485,Carrying Capacity,thres,12.571428571428571,-0.0004087929506223036,1.7959183673469388,beta_p
Area,5086.244187323345,Carrying Capacity,thres,12.571428571428571,-0.2853746928790302,1.7959183673469388,beta_p
Peaktime,6.805938007487756,Carrying Capacity,thres,12.571428571428571,-1.0012717488995815,1.7959183673469388,beta_p
Decay,64.34900229330901,Carrying Capacity,thres,12.571428571428571,-0.14548090048924917,1.7959183673469388,beta_p
Peak,995.3739657529086,Carrying Capacity,thres,13.0,-0.0033033765735538795,1.8571428571428572,beta_p
Area,5038.667728019525,Carrying Capacity,thres,13.0,-0.2989330976656436,1.8571428571428572,beta_p
Peaktime,6.575989485362163,Carrying Capacity,thres,13.0,-1.050857767108793,1.8571428571428572,beta_p
Decay,64.10873040968485,Carrying Capacity,thres,13.0,-0.1508778423769615,1.8571428571428572,beta_p
Peak,995.7564974917398,Carrying Capacity,thres,13.428571428571427,-0.0027490415768557336,1.9183673469387752,beta_p
Area,5006.093109538962,Carrying Capacity,thres,13.428571428571427,-0.30829029512345096,1.9183673469387752,beta_p
Peaktime,6.366037262253329,Carrying Capacity,thres,13.428571428571427,-1.0976701578329109,1.9183673469387752,beta_p
Decay,63.90846951407096,Carrying Capacity,thres,13.428571428571427,-0.15539154267393718,1.9183673469387752,beta_p
Peak,1001.2125505545953,Carrying Capacity,thres,13.857142857142858,0.005134345790039584,1.9795918367346939,beta_p
Area,5001.414030702129,Carrying Capacity,thres,13.857142857142858,-0.30963937921225265,1.9795918367346939,beta_p
Peaktime,6.176081704214128,Carrying Capacity,thres,13.857142857142858,-1.1413739210032496,1.9795918367346939,beta_p
Decay,63.73821883256808,Carrying Capacity,thres,13.857142857142858,-0.15923997717295135,1.9795918367346939,beta_p
Peak,1001.9773887672437,Carrying Capacity,thres,14.285714285714285,0.00623601700795972,2.0408163265306123,beta_p
Area,4975.3742487848,Carrying Capacity,thres,14.285714285714285,-0.31717036984625857,2.0408163265306123,beta_p
Peaktime,5.996123131027339,Carrying Capacity,thres,14.285714285714285,-1.1840357498555583,2.0408163265306123,beta_p
Decay,63.55797766812725,Carrying Capacity,thres,14.285714285714285,-0.16332545992931108,2.0408163265306123,beta_p
Peak,999.3873635574604,Carrying Capacity,thres,14.714285714285714,0.002501946436779376,2.1020408163265305,beta_p
Area,4934.766829295405,Carrying Capacity,thres,14.714285714285714,-0.328993501351349,2.1020408163265305,beta_p
Peaktime,5.826161823246061,Carrying Capacity,thres,14.714285714285714,-1.225519986055817,2.1020408163265305,beta_p
Decay,63.377745389992064,Carrying Capacity,thres,14.714285714285714,-0.1674223427034576,2.1020408163265305,beta_p
Peak,994.8107723921298,Carrying Capacity,thres,15.142857142857142,-0.004119900059814134,2.1632653061224487,beta_p
Area,4886.3780654316715,Carrying Capacity,thres,15.142857142857142,-0.3432099283170139,2.1632653061224487,beta_p
Peaktime,5.666198028038049,Carrying Capacity,thres,15.142857142857142,-1.2656847359746242,2.1632653061224487,beta_p
Decay,63.19752142605844,Carrying Capacity,thres,15.142857142857142,-0.17153070291103495,2.1632653061224487,beta_p
Peak,1003.3671893155743,Carrying Capacity,thres,15.571428571428571,0.008235731871765082,2.2244897959183674,beta_p
Area,4904.125824589157,Carrying Capacity,thres,15.571428571428571,-0.3379794248705605,2.2244897959183674,beta_p
Peaktime,5.52623196397072,Carrying Capacity,thres,15.571428571428571,-1.3017696386959086,2.2244897959183674,beta_p
Decay,63.09730525537111,Carrying Capacity,thres,15.571428571428571,-0.17382028842474392,2.2244897959183674,beta_p
Peak,999.2586795969881,Carrying Capacity,thres,16.0,0.002316168957562985,2.2857142857142856,beta_p
Area,4861.319036825654,Carrying Capacity,thres,16.0,-0.35062760155047906,2.2857142857142856,beta_p
Peaktime,5.386263825126356,Carrying Capacity,thres,16.0,-1.3387808629817501,2.2857142857142856,beta_p
Decay,62.937096404429504,Carrying Capacity,thres,16.0,-0.1774880590684134,2.2857142857142856,beta_p
Peak,997.2025289158546,Carrying Capacity,thres,16.42857142857143,-0.0006554885203312346,2.3469387755102042,beta_p
Area,4830.016214684687,Carrying Capacity,thres,16.42857142857143,-0.3599473871418478,2.3469387755102042,beta_p
Peaktime,5.256293784283818,Carrying Capacity,thres,16.42857142857143,-1.3740198464509643,2.3469387755102042,beta_p
Decay,62.79689443870549,Carrying Capacity,thres,16.42857142857143,-0.18070546691729644,2.3469387755102042,beta_p
Peak,998.5290859730271,Carrying Capacity,thres,16.857142857142854,0.0012624222402310428,2.408163265306122,beta_p
Area,4816.37918131947,Carrying Capacity,thres,16.857142857142854,-0.3640264431430116,2.408163265306122,beta_p
Peaktime,5.136321995843226,Carrying Capacity,thres,16.857142857142854,-1.4073301115458423,2.408163265306122,beta_p
Decay,62.686698960429645,Carrying Capacity,thres,16.857142857142854,-0.18323932025377368,2.408163265306122,beta_p
Peak,1004.6050304588225,Carrying Capacity,thres,17.285714285714285,0.010014469134568448,2.4693877551020407,beta_p
Area,4826.673090219659,Carrying Capacity,thres,17.285714285714285,-0.36094630284207835,2.4693877551020407,beta_p
Peaktime,5.026348598177271,Carrying Capacity,thres,17.285714285714285,-1.438555027752975,2.4693877551020407,beta_p
Decay,62.596509604189755,Carrying Capacity,thres,17.285714285714285,-0.18531646628085527,2.4693877551020407,beta_p
Peak,1000.7066504101732,Carrying Capacity,thres,17.714285714285715,0.004405185847193091,2.5306122448979593,beta_p
Area,4790.011053116609,Carrying Capacity,thres,17.714285714285715,-0.371946434399804,2.5306122448979593,beta_p
Peaktime,4.916373715683195,Carrying Capacity,thres,17.714285714285715,-1.4704711737227707,2.5306122448979593,beta_p
Decay,62.47632603420623,Carrying Capacity,thres,17.714285714285715,-0.18808906343022558,2.5306122448979593,beta_p
Peak,1003.3607588127198,Carrying Capacity,thres,18.142857142857142,0.008226485720997942,2.5918367346938775,beta_p
Area,4785.73186283483,Carrying Capacity,thres,18.142857142857142,-0.37323585226819994,2.5918367346938775,beta_p
Peaktime,4.816397460406803,Carrying Capacity,thres,18.142857142857142,-1.500111307755605,2.5918367346938775,beta_p
Decay,62.38614793951663,Carrying Capacity,thres,18.142857142857142,-0.19017294833951992,2.5918367346938775,beta_p
Peak,996.9611770069847,Carrying Capacity,thres,18.57142857142857,-0.0010047047884857233,2.6530612244897958,beta_p
Area,4739.17971797161,Carrying Capacity,thres,18.57142857142857,-0.3873380479105214,2.6530612244897958,beta_p
Peaktime,4.7164199336407,Carrying Capacity,thres,18.57142857142857,-1.5303735827525122,2.6530612244897958,beta_p
Decay,62.2559750339114,Carrying Capacity,thres,18.57142857142857,-0.19318637380393675,2.6530612244897958,beta_p
Peak,998.8965494798762,Carrying Capacity,thres,19.0,0.0017932432886944515,2.7142857142857144,beta_p
Area,4733.175300178676,Carrying Capacity,thres,19.0,-0.38916706401410706,2.7142857142857144,beta_p
Peaktime,4.626441227081738,Carrying Capacity,thres,19.0,-1.5581628959256475,2.7142857142857144,beta_p
Decay,62.17580705109097,Carrying Capacity,thres,19.0,-0.1950453517164576,2.7142857142857144,beta_p
Peak,992.719766727648,Carrying Capacity,thres,19.428571428571427,-0.007155510890675153,2.7755102040816326,beta_p
Area,4689.5151763590675,Carrying Capacity,thres,19.428571428571427,-0.40253664143050144,2.7755102040816326,beta_p
Peaktime,4.536461424055189,Carrying Capacity,thres,19.428571428571427,-1.58649836854596,2.7755102040816326,beta_p
Decay,62.06564374529637,Carrying Capacity,thres,19.428571428571427,-0.1976037908781161,2.7755102040816326,beta_p
Peak,996.6324456738224,Carrying Capacity,thres,19.857142857142854,-0.0014804878799252136,2.8367346938775504,beta_p
Area,4694.293412382212,Carrying Capacity,thres,19.857142857142854,-0.4010674004617853,2.8367346938775504,beta_p
Peaktime,4.456480600203998,Carrying Capacity,thres,19.857142857142854,-1.6121609337235023,2.8367346938775504,beta_p
Decay,61.99548488682568,Carrying Capacity,thres,19.857142857142854,-0.19923553240902608,2.8367346938775504,beta_p
Peak,993.345519824015,Carrying Capacity,thres,20.285714285714285,-0.006246405913174792,2.897959183673469,beta_p
Area,4665.7695444837955,Carrying Capacity,thres,20.285714285714285,-0.40986036912880364,2.897959183673469,beta_p
Peaktime,4.376498824715617,Carrying Capacity,thres,20.285714285714285,-1.6382885763006199,2.897959183673469,beta_p
