readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Peak,,Null model,thres,12.648552168552959,,0.7837778053163158,beta_p
Area,,Null model,thres,12.648552168552959,,0.7837778053163158,beta_p
Peaktime,,Null model,thres,12.648552168552959,,0.7837778053163158,beta_p
Decay,,Null model,thres,12.648552168552959,,0.7837778053163158,beta_p
Peak,,Null model,thres,12.827586206896552,,0.7948717948717949,beta_p
Area,,Null model,thres,12.827586206896552,,0.7948717948717949,beta_p
Peaktime,,Null model,thres,12.827586206896552,,0.7948717948717949,beta_p
Decay,,Null model,thres,12.827586206896552,,0.7948717948717949,beta_p
Peak,,Null model,thres,13.03448275862069,,0.8076923076923078,beta_p
Area,,Null model,thres,13.03448275862069,,0.8076923076923078,beta_p
Peaktime,,Null model,thres,13.03448275862069,,0.8076923076923078,beta_p
Decay,,Null model,thres,13.03448275862069,,0.8076923076923078,beta_p
Peak,,Null model,thres,13.241379310344827,,0.8205128205128205,beta_p
Area,,Null model,thres,13.241379310344827,,0.8205128205128205,beta_p
Peaktime,,Null model,thres,13.241379310344827,,0.8205128205128205,beta_p
Decay,,Null model,thres,13.241379310344827,,0.8205128205128205,beta_p
Peak,,Null model,thres,13.448275862068966,,0.8333333333333334,beta_p
Area,,Null model,thres,13.448275862068966,,0.8333333333333334,beta_p
Peaktime,,Null model,thres,13.448275862068966,,0.8333333333333334,beta_p
Decay,,Null model,thres,13.448275862068966,,0.8333333333333334,beta_p
Peak,,Null model,thres,13.655172413793103,,0.8461538461538461,beta_p
Area,,Null model,thres,13.655172413793103,,0.8461538461538461,beta_p
Peaktime,,Null model,thres,13.655172413793103,,0.8461538461538461,beta_p
Decay,,Null model,thres,13.655172413793103,,0.8461538461538461,beta_p
Peak,,Null model,thres,13.862068965517242,,0.858974358974359,beta_p
Area,,Null model,thres,13.862068965517242,,0.858974358974359,beta_p
Peaktime,,Null model,thres,13.862068965517242,,0.858974358974359,beta_p
Decay,,Null model,thres,13.862068965517242,,0.858974358974359,beta_p
Peak,,Null model,thres,14.068965517241379,,0.8717948717948718,beta_p
Area,,Null model,thres,14.068965517241379,,0.8717948717948718,beta_p
Peaktime,,Null model,thres,14.068965517241379,,0.8717948717948718,beta_p
Decay,,Null model,thres,14.068965517241379,,0.8717948717948718,beta_p
Peak,,Null model,thres,14.275862068965518,,0.8846153846153847,beta_p
Area,,Null model,thres,14.275862068965518,,0.8846153846153847,beta_p
